id,path
4751,25 15 25 15 73 25 15 16
6784,49 15 16 16 26 24
3104,113 93 95 96
5533,61 43 23 51 52
6413,25 15 16 26 44 42 24 24 24
7045,61 41 53 127 99 100 128
6023,47 49 15 16 50 48 108
5466,61 23 23 51 25 26 26 24 24
2712,43 43 23 23 24 44
3249,61 39 40
6775,15 27 11 125 126 12 46
1117,43 23 23 23 51 25 26 16
840,65 66 24 24
2822,15 25 15 25 15 25 15 16 50 48
1645,43 23 23 23 51 25 26 26
7212,23 24 24 24 24 56 54
2775,65 66 24 44
884,73 74 16 26
5404,53 55 23 7 47 49 15 16 26 24 62 24
2550,43 23 23 23 25 15 16 26 52
1074,43 23 25 15 27 11 29 30 12 46
5847,43 23 43 23 41 42
5015,103 21 13 17 18 16
6743,41 53 55 23 23 43 44
4950,99 101 33 35 36
3893,25 26 16 26 24 62 24
6704,25 15 15 16 26 24 24
908,61 41 42
1400,91 93 95 96
7650,53 153 155 23 41 43 44
4557,51 52 24 24 24 24 24 44
1333,23 24 44 24 24 24
7689,25 26 24 62 24 24 24 24
996,23 41 43 25 15 16 26 24
3252,61 39 111 113 114
3823,23 23 23 25 25 15 16
5732,43 23 53 55 23 61 23 23 24
6160,53 55 23 23 25 25 26 26
5055,23 24 62 24 24 62 24
472,61 23 23 25 15 16 26
5221,23 41 43 25 15 16 26 44
2604,51 52 24 24 24 24 24 24
2338,7 47 49 15 16 50 48 68
3985,43 23 23 61 23 24 24 24
5112,61 62 24 24 24 62 24 44
4650,89 97 98 96 92
4980,7 9 11 125 126 12
1747,25 26 66 38
7553,89 97 98 96 94
1340,61 23 51 25 26 26 24
2455,65 66 24 68
4369,15 73 25 15 25 15 16 26 24 24
5514,65 66 24 62
6995,103 13 17 18 16 26 24 24
7239,95 96 92 90 88
4573,25 59 60 50 48
7774,91 93 95 97 35 36 32
450,7 47 49 15 16 50 48 8
238,45 11 12
7793,91 93 95 97 35 36 34
3964,23 61 7 47 49 15 16 50 48
7011,17 18 16 50 48 8
3014,7 47 49 15 16 50 48 38
7192,43 23 7 47 49 15 16 16
693,43 23 7 47 49 15 16 26
3068,37 19 13 91 92
4324,23 24 44 24 24 62
6303,15 27 29 31 35 36
4244,25 25 15 25 25 15 25 15 16
6830,53 55 23 43 7 47 49 50
1191,61 43 44
2777,25 26 66 68
7315,147 148 146 144 142
5676,61 53 55 23 23 25 26
2470,107 47 49 15 16 50 48
7566,41 43 23 23 23 25 15 16 26 24 24 44
5735,61 41 43 23 7 47 49 15 16 26 44
4010,15 25 15 16 26 24 24 62
2341,77 67 91 92
3583,43 23 43 23 25 59 60 26
6460,7 47 49 15 16 50 48 108
4637,77 67 91 92 14 22 20 68
6902,25 26 26 52 44
4162,43 23 7 107 47 49 15 16 50 48 108 8
6018,15 25 15 16 26 24 24 56
3749,23 25 25 25 15 16 26
2944,47 49 15 16 50 48 8
5279,109 77 67 19 20
6300,9 11 29 30 28
3159,25 15 27 11 29 30 12 10 68
5588,9 11 29 30 32
2642,15 25 15 16 26 24 24 44
1719,15 27 11 29 31 11 29 30 12
3922,23 43 23 7 107 108
4945,23 57 59 60 26 24 24 24
5218,61 41 43 23 7 47 49 15 16 26 24
882,15 25 15 25 15 16 26 24 24 24 24
3238,25 26 70 24
2644,23 43 23 51 52
474,9 11 29 30 12
914,15 25 15 16 26 24 24 24
1901,41 43 23 23 25 15 16 26 24 24
1698,9 11 29 30 18
2900,51 25 26 26 24 24 24 24 24
7502,15 25 25 15 25 25 15 16
4608,77 67 19 13 17 18 16
4844,47 49 15 16 50 48 38
7036,61 45 46
766,25 26 26 52 24
6096,25 15 27 11 29 30 12 10 38
6246,23 24 62 62 24 24 24
64,9 11 29 30 10
4035,77 78 38
4234,23 23 69 25 26 16 26
7826,15 11 29 30 12 46
7949,23 75 55 23 7 9 11 29 30 12
3389,15 25 25 15 25 26
6430,75 55 23 23 25 15 16 26 52
3085,67 61 41 53 54
558,25 26 70 48
4409,43 23 23 39 40
3620,15 71 25 15 25 15 16 26
6203,15 73 25 15 25 15 16 50 48
6796,53 55 23 23 25 15 16 26 24 62 24
2072,95 97 93 95 96 94 32
7290,43 23 25 15 71 25 15 16 26 44
1762,77 78 68
2723,29 31 11 29 31 11 29 30 12
3641,15 11 29 30 12 18
5823,29 81 55 23 43 25 15 16 26 44
6139,23 53 55 23 7 9 29 30 10
3671,41 43 23 24
1235,43 23 7 9 10
10,11 12 10
7393,23 25 25 25 15 25 26
3305,15 11 29 30 12 28
7585,61 23 23 61 23 61 23 24
3638,61 43 23 43 44
3295,11 12 16
7308,143 144 142
18,11 12 18
6878,23 23 25 59 60 26 24 24
5610,53 55 23 23 25 15 16 50 48 38 68
6359,61 23 43 23 25 15 16 50 48
5824,29 81 55 23 43 25 15 16 26 24
48,11 12 28
1854,15 27 105 11 29 30
3932,43 23 7 107 47 49 15 16 50 48 38
1574,11 12 32
6504,15 11 125 126 12
4017,25 26 26 24 24 24 24
7221,11 12 46
2286,77 78 110
7556,95 97 11 29 30 12 106 90
4636,77 67 77 67 91 92 14
6682,67 77 79 55 56 54 24 24
789,15 25 15 27 11 29 31 29 30
554,43 23 23 41 42
6333,25 15 27 29 31 33 35 36 32
3190,43 23 7 107 47 49 15 16 50 48 8
5489,25 25 15 16 26 132
1736,15 73 25 15 71 25 15 16 26
3220,95 97 93 95 96 94 98
4683,43 23 25 15 71 25 15 16 26 24
4794,25 25 25 15 16 26 52 24
4978,99 100 128 54
124,41 43 25 26
7296,9 29 30 32
6812,77 67 97 98 96 92 68 78
6171,55 56 54 42 24 56 80
7923,23 25 15 17 11 29 30 10
2307,43 51 25 26 16
73,23 25 15 17 11 29 30 12
923,25 15 16 26 16 50 48
2382,23 43 23 39 40
3440,75 55 23 7 9 11 29 30 12
66,9 29 30 12
65,9 29 30 10
635,15 71 25 15 16 26 16 26 24
7200,9 29 30 16
1788,43 51 25 26 26
4075,23 75 55 23 7 47 49 15 16 50 48
1986,9 29 30 18
4429,61 23 51 25 26 16 50 48 68
6759,15 11 29 30 12 102
1404,11 12 98
4185,23 43 23 25 25 15 16 26 24 24
1170,23 61 23 23 25 15 16
1422,11 12 102
7214,51 52 24 62 24 24 24 24
3121,37 113 114 112
7362,15 73 25 25 15 27 11 29 30 12 10
3236,23 69 70 24 24
7721,25 25 15 16 26 62
4184,23 23 25 25 15 16 26 24 24
5019,101 102 100 128 54 42 24 24
7677,15 25 15 25 15 25 25 15 16
255,43 23 23 43 44
3733,25 25 15 16 26 70
2042,13 14 22 20 38 68
2957,23 25 25 15 25 15 16 26
3540,43 23 23 23 23 24 24 24
7224,43 23 41 43 23 51 25 26 16
832,37 47 48 8
1648,25 25 15 16 26 66
5718,43 41 53 55 23 43 44
2236,49 15 16 26 16 50 48 68
7048,89 137 138 18
1860,25 25 15 16 26 44
4883,53 55 23 25 15 73 25 26 74
1287,25 25 15 16 26 52
3514,53 55 23 25 15 73 25 26 72
3362,45 19 20
5327,25 25 26 16 26 24
1629,23 43 23 41 42
7657,61 23 61 23 25 15 16 26 24 24
7715,41 43 25 25 15 16 50 48
7676,25 25 15 16 26 26
1302,25 25 15 16 26 24
6118,61 62 24 62 24 62 24 24
7929,43 23 23 61 23 23 61 62
1655,61 51 52
3572,49 15 16 26 16 50 48 38
4326,15 25 26 52 24 62
4577,43 25 59 60 26 44
5105,25 25 15 16 26 24 24 24 62
5395,25 26 26 44 24
6248,61 23 61 61 23 51 52
4337,61 23 23 61 23 43 44
1525,25 25 15 16 26 16
2557,91 95 97 11 29 30 12 28
4603,23 41 43 7 47 49 15 16 26 24
2185,9 29 31 33 35 36
3001,37 47 49 50
5418,25 26 26 44 42
7832,23 23 23 23 25 15 16 50 48
3979,53 55 23 7 107 108 8
2881,23 43 23 23 23 25 15 16 50 48
7144,41 42 62 24
5807,87 89 105 106 28 68
2421,25 25 15 16 26 24 24 24 24
7905,23 23 43 7 47 49 50
6143,43 23 43 23 25 25 25 15 16 26 24
2585,15 27 11 29 31 11 29 30
3815,23 23 25 25 15 16 26 24 44
2501,25 59 25 26 60 58 24 24 24
7435,53 55 23 23 25 25 15 16
4340,15 25 26 52 24 24
7244,43 23 25 15 27 105 11 29 30 12 46
2249,23 43 23 43 44
3535,43 23 43 25 15 16 50 48
6330,15 73 25 15 27 29 30 28
2960,43 43 23 25 15 16 26 24 24
3078,61 53 54
6298,49 15 16 26 44 42 24 62
7426,63 19 21 13 17 18 16
5393,43 23 43 23 24
2044,37 19 21 22 20 38 68
4963,99 101 102 126
2106,43 44 42 24 56 54
3083,41 42 62 68
6238,25 15 25 15 25 15 16 50 48 38
5833,41 43 23 23 25 25 15 16
7494,53 55 23 23 53 54
2654,29 81 55 23 7 47 49 15 16 26 52
3698,7 47 49 15 16 50 48 68 78
4554,29 81 55 23 43 25 26
632,15 25 15 71 25 15 16 26 16
601,43 23 25 15 25 15 16 26 24 24
6936,43 23 61 7 47 49 15 16 26
403,43 25 15 25 26
3112,23 23 111 113 93 95 96 94
3474,67 9 11 29 30 12 46
4911,43 44 42 24 56 76
2267,43 23 43 23 23 24
2798,43 23 41 42 24 62 24
781,15 25 15 71 25 15 16 26 52
3420,15 11 29 31 33 35 36
3521,25 15 25 15 25 15 16 50 48 68
4895,41 42 62 38
945,43 25 59 60 26 24
3875,29 81 55 23 7 47 49 15 16 26 24
4821,43 44 42 24 56 80
4773,29 81 55 23 7 47 49 15 16 26 16
291,25 15 25 25 15 16
2621,43 23 25 15 25 15 16 26 24 62
313,43 23 7 47 49 50
5883,43 23 43 23 43 23 43 44
1675,43 23 43 25 26
7335,41 42 24 24 24 62 24 56
7075,43 23 43 23 23 23 51 25 26 16
7274,57 25 15 16
6837,23 43 23 61 23 25 26
1242,15 16 26 16 26
7065,61 41 53 127 99 101 102 126 12
1555,67 19 21 13 27 28 16
5142,15 25 15 25 15 25 15 16 50 48 68
6119,43 23 43 23 24 62
7436,63 19 21 13 17 18 16 26
4085,61 23 51 25 26 26 24 24 24
194,43 23 43 23 25 26
4964,99 101 102 126 12
7752,23 23 75 55 23 7 47 49 50
5216,75 76 40 62 68
4443,43 25 15 25 25 25 59 60 26
1100,23 43 23 23 25 15 16
2751,43 23 53 55 23 25 15 16
6827,107 9 11 29 30 12 10 68
2088,1 27 28 16 26
6192,19 13 91 95 96 94 46
4659,43 23 23 61 23 51 25 26 16
5127,61 61 23 23 25 26
3899,23 69 25 26 16 26 44
4534,39 75 55 23 41 43 25 15 16
1811,77 67 47 48 8 44
2417,43 23 23 61 23 51 25 26 26
6972,25 26 24 24 24 24 56 80
7410,63 9 11 29 30
7518,23 57 59 60 50 48 8
4220,39 75 55 23 7 47 49 15 16 50 48
3457,43 23 7 47 49 15 16
1019,77 67 47 48 8 24
5170,107 9 11 29 30 12 10 38
1565,103 13 27 28 16 26
1595,43 25 15 29 30
563,23 69 25 26 16 26 24
6806,23 7 107 9 11 29 30 12 10
7554,89 97 98 96 94 92
1534,43 7 47 49 15 16 26 24
5149,53 55 23 39 75 55 23 25 26
4604,43 7 47 49 15 16 26 16
1519,23 25 15 25 15 16 26 44
3485,49 15 25 15 16 26
5307,77 67 47 48 8 62
2515,15 25 59 25 15 16 26
232,43 23 25 15 25 15 16
4644,89 97 98 96 92 68
6291,39 111 113 93 95 96 94 114 68
6323,61 23 25 15 25 15 16 26 24
6375,61 53 55 23 7 9 10
6935,43 23 61 7 47 49 50
4970,127 128 54
767,23 25 15 25 15 16 26 24
6189,19 13 91 95 96 92 38
4053,23 23 23 23 25 25 25 15 16 26
5425,53 127 99 101 102 126 12 18
6887,25 59 25 15 27 11 29 30 28
696,75 55 23 23 25 15 16 26 24
5609,25 26 26 44 42 24
4783,17 18 14 20 38 68
7066,53 127 99 101 102 126 12 10
7258,19 13 91 95 96 92 90
5750,15 17 11 29 31 33 35 36 32
922,75 55 23 23 25 15 16 26 16
4269,23 41 43 7 47 49 15 16 50 48 68
664,25 59 25 15 27 11 29 30 12
324,61 62 24
3797,23 41 43 23 25 25 15 16 50 48
5122,61 61 62
6214,19 13 91 95 96 92 68
5198,129 130 24 56 54
5978,25 25 15 16 26 52 24 24 24 24 24
6616,13 91 92 2
5259,53 55 23 43 25 15 16 26 24
7201,9 29 30 16 26 44
3945,23 23 43 23 23 23 51 25 26 26
5271,53 55 23 43 25 15 16 26 44
5118,61 62 62
5074,41 43 25 25 15 16
5353,23 43 25 25 26
6563,57 59 60 26 24 24 24 24 24
1572,77 67 31 32 30 12
2438,77 67 31 32 30 10
5284,25 15 27 105 11 29 31 35 36
3633,75 76 24 24 44
33,15 16 26 24 24
961,23 23 24 24 24 24 24
1443,25 25 59 25 26
3937,23 23 41 43 23 23 25 15 16 26 24
4848,55 56 54 24 24 24 24 24
5224,43 23 23 7 47 49 15 16 26 16
199,15 16 26 24 44
1801,53 55 23 41 42 24 24
2201,43 23 23 7 47 49 15 16 26 24
7739,23 23 23 25 25 15 27 29 30 12
1199,77 67 9 29 30 10 38
950,75 76 24 24 24
1863,15 16 26 24 62
6202,25 15 73 25 15 25 15 16 50 48
1307,43 7 47 49 15 16 26 52
2512,25 15 25 59 25 26
4999,23 25 15 27 11 125 101 102
1240,15 16 26 24 56
3195,43 23 25 25 15 27 29 30 12
2402,43 7 47 49 15 16 26 44
4880,41 43 41 42
4441,43 23 23 7 47 49 15 16 26 44
2874,15 16 26 24 68
401,57 59 25 26
1890,45 33 34
6471,9 10 108 8
298,43 23 23 7 47 49 15 16 26 52
819,23 51 25 26 16 26 24 24 24 24
7348,55 56 54 24 24 24 24 62
4639,91 92 14 22 20 68 78
483,23 65 25 26 16
547,23 61 23 23 7 47 49 50
3022,23 23 25 15 25 15 16 26 24 24
3191,41 43 23 23 25 25 15 16 26
1391,13 91 92 86
2599,15 25 26 26 24 24
6198,19 21 13 91 95 96 92 38
865,15 73 25 15 16 26 52 24 24 24 24
3592,43 23 53 55 23 41 43 44
2520,15 25 26 26 24 44
4775,23 43 23 23 41 43 44
6255,41 42 24 62 24 62
7092,77 67 9 29 30 12 46
2125,41 53 55 23 7 9 10
1530,43 23 25 25 15 16 50 48
5482,25 15 11 29 31 33 35 36 32
1936,27 28 16 50 48 68 78
3663,51 52 24 24 24 62
4871,77 67 97 98 96 92
5285,15 27 105 11 29 31 35 36
5679,23 23 7 47 49 15 16 26 24 24 24
7142,9 10 108 64
4280,41 43 43 44
1928,23 23 39 75 55 23 7 9 10
3417,25 15 11 29 30
3541,15 16 26 24 24 24 24 24 24
2800,43 44 42 24 62 24
3763,41 42 24 62 24 24
4706,53 54 24 68 78
6858,43 41 43 23 25 25 15 16 26 44
380,63 7 8
6677,41 53 127 101 102 126 12
2349,13 91 95 96
3678,25 15 27 29 31 33 35 36
2071,95 97 93 95 96 94
5386,39 7 9 11 29 30 12 10 38
3967,23 23 61 7 47 49 15 16 50 48
7261,19 21 13 91 95 96 92 90
7354,15 16 26 24 24 24 24 24 62
1543,73 25 15 16 26
3040,43 25 25 15 27 11 29 30
2772,23 43 23 23 25 15 16 26
4384,25 15 25 25 25 15 16 50 48 68
6088,25 26 16 50 48 8 64
3996,7 107 47 49 15 16 50 48 108 8
2894,23 51 25 26 26 24 24 24
6224,19 21 13 91 95 96 92 68
4211,23 43 23 23 41 42 24
2503,51 52 24 24 24 44
3824,23 23 23 25 25 15 25 15 16
7508,27 11 29 30 12 10 68 78
5206,131 25 26 16 50 48
7755,25 15 17 11 29 30 28 38
249,51 52 24 24 24 24
6520,41 53 127 99 101 102 126 12
7174,61 69 70
2019,63 9 10
6748,19 13 91 92 2
7402,75 55 23 23 23 25 15 16 26 24
3879,77 79 55 23 41 43 44
2511,43 23 25 15 25 59 25 26
7041,61 45 33 34 32
7658,23 43 23 25 15 16 26 24 24 24
7340,55 56 54 24 24 24 62
7814,25 15 25 15 73 25 15 16 26
2903,25 25 25 15 16
7225,61 45 33 34 46
4422,23 117 45 11 12 10 68
501,15 25 15 25 15 25 15 16 26
4830,55 56 54 24 24 24 24
1770,79 80 78 68 78
991,15 25 25 25 15 25 15 16 26
293,43 23 23 7 47 49 15 16 50 48
7617,23 25 15 27 29 30 12 46
7118,9 29 31 11 29 30 12
6679,53 127 101 102 126 12
5853,25 25 25 15 25 26 74
6689,77 67 77 79 55 56 54 24 24
4419,23 23 43 23 41 43 23 25 26
5801,25 25 25 15 25 26 26
3582,43 23 43 23 43 23 25 26
7080,15 27 29 31 29 30 12 28
3659,43 23 43 43 44
900,25 26 16 26 24 24 24
5273,123 79 55 56 54 24
1006,25 15 16 26 24 24 44
2247,25 15 71 25 15 27 11 29 30 12
4831,23 24 56 54 24 24 24 24
3170,67 37 91 92
5565,43 43 23 25 15 16 26
6094,25 15 25 59 25 26 60 58
3209,25 26 62 24 44
4548,25 15 16 26 24 24 56
4503,23 41 42 24 24 24 56
4555,29 81 55 23 43 25 15 16
6146,25 26 62 24 56
717,25 15 16 26 24 24 62
4039,37 77 79 55 56 54
2762,41 43 51 52
3207,25 25 26 16 50 48
4298,51 25 15 25 25 15 16
7052,11 12 138 90 88
5363,23 25 15 29 30 12
6237,85 27 28 16 50 48 68 78
309,25 15 16 26 24 24 24
2969,111 112 24
3375,61 43 23 7 47 49 50
5027,23 41 42 24 24 24 24
1328,25 25 15 16 50 48
3701,23 53 55 23 25 25 15 16 50 48
2674,23 43 23 23 61 23 61 62
1016,53 55 23 7 9 10
6378,25 26 62 24 24
4049,37 77 67 19 21 22
4367,29 31 35 36 32
2431,29 31 35 36 34
3120,111 112 40
4438,15 25 25 59 60 26 52
3020,15 71 25 15 16 50 48
3773,23 25 25 26 26 24
3157,53 115 23 25 15 16
2766,41 53 55 23 7 47 49 15 16 50 48
7781,15 73 25 15 16 26 44 24 24
7937,61 23 43 23 23 61 23 61 62
3245,111 112 62
5895,45 46 2
7625,25 26 62 24 62
4621,25 26 16 26 24 24 56
7287,43 23 41 43 25 15 16 26 24 24
7342,23 24 56 54 24 24 24 62
5275,123 79 55 56 54 42
5338,45 46 24
1729,15 17 11 29 30
4524,61 43 7 47 49 15 16 26 24
5503,25 26 16 26 24 24 62
1792,55 56 54 24 24
3719,25 26 26 70 48
4164,107 108 8 24 62
885,13 27 28 16 26 16
2038,15 17 29 30 18 14 22 20 68
6080,43 23 23 23 61 23 24
3449,25 26 44 42 24
7035,45 46 62
1933,37 103 21 13 14
2140,55 56 54 24 56
508,13 27 28 16 26 52
6269,95 96 94 114 112
1057,43 23 25 15 25 25 15 16
1367,13 27 28 16 26 44
4724,45 47 48
7490,55 56 54 24 62
417,23 23 23 25 15 25 15 16 26
2966,111 113 114
5498,53 55 23 41 53 81 82 30
3551,15 16 16 50 48 68
4500,25 15 25 25 15 27 11 29 30 12 46
7791,27 11 29 31 33 35 36 32
4332,43 23 23 25 15 25 15 16 26 24 24
7807,27 11 29 31 33 35 36 34
7343,43 23 53 55 23 25 25 26
5250,55 56 54 24 44
432,13 27 28 16 26 24
5191,25 26 26 24 24 56 54
7117,37 9 11 29 30 12 46
6102,23 57 59 60 16 50 48
2529,19 13 91 95 96
4536,43 23 43 23 23 23 24
5381,23 39 39 40
2129,53 55 23 23 43 44
3048,23 43 41 42 24
1179,61 23 23 23 25 15 16 26
3314,45 46 118
5354,23 43 25 25 25 25 15 16
5231,45 46 120
2373,13 27 28 16 26 62
5165,23 23 23 25 15 25 15 16 26 24 24 24 24
1671,53 55 23 23 25 15 16 50 48 68 78
4344,15 16 26 16 26 24 24
6426,25 15 16 50 48 8 64
5598,15 25 15 25 26 26 24 24
587,25 15 25 59 60 50 48 8
6624,1 85 27 28 16 50 48
3178,43 23 7 107 108
7496,25 26 44 42 44
3711,107 108 8 24 24
2994,85 17 18 16 26 24
3555,15 15 16 16
5458,15 16 26 16 26 24 44
3084,53 54 42 62 68
2219,23 39 40 24
2393,23 43 41 43 44
4013,23 43 23 23 23 51 52
6831,25 26 44 42 62
4923,23 41 53 55 23 23 25 15 16 26 24
6115,23 43 23 43 23 24
6533,11 12 16 50 48 68
5717,43 43 23 23 25 15 16 26 24 24
1147,7 8 24 24 24 24 24
2563,43 23 43 23 23 24 44
3674,23 7 47 69 70 24
4646,33 34 98 90
7419,43 23 53 55 23 25 25 15 16 50 48
2950,43 23 43 23 23 25 26
5739,77 67 129 130
5595,43 23 25 25 25 15 16 26 24 24
6742,77 67 47 48 8 24 24 24
6159,23 41 53 55 23 23 25 15 16 26 44
2498,77 67 77 67 31 32 30 12
1743,89 105 106 28
2419,23 43 23 23 24 24 24
3451,41 53 55 23 23 24 44
2938,77 67 77 67 31 32 30 10
6408,15 73 25 15 25 15 25 15 16 26
2912,15 17 11 29 30 28
6833,43 25 59 25 26 60 58 24
5380,15 17 11 29 30 32
3864,41 43 23 23 41 43 23 25 26
744,41 53 55 23 23 25 26
2268,43 23 43 23 23 24 24
2193,43 23 61 23 24
70,15 17 11 29 30 12
1545,43 7 47 49 15 16 50 48
6939,15 17 11 29 30 10
4116,23 23 23 23 23 25 15 16
2078,33 34 98 96
3297,11 12 16 50 48 8
1619,15 73 25 15 71 25 15 16 26 24
2826,23 43 23 43 25 26
2333,43 25 15 25 26 74
5065,25 25 15 17 11 29 30 12 28
4858,43 25 15 25 26 72
4432,43 23 7 47 49 59 60 50 48 8
4156,23 23 41 43 23 23 23 25 26
6288,43 23 41 53 55 23 111 113 114
7433,25 25 15 17 11 29 30 12 18
973,23 23 25 15 25 15 16
6244,23 23 61 23 61 61 62
6448,25 25 15 17 11 29 30 12 10
1617,49 15 16 26 16 50 48
7921,61 23 61 23 23 7 47 49 50
4306,23 23 51 25 15 16 26 24 24
2217,25 59 25 15 27 11 29 30 12 46
841,23 23 65 25 26
345,43 23 7 47 49 15 16 50 48
1366,23 43 25 15 16
5734,61 41 43 23 7 47 49 15 16 50 48
7443,53 55 23 25 25 15 25 15 16
1091,85 27 28 16
5741,131 132 130 68
3840,43 23 23 7 47 49 15 16 50 48 68 78
7670,23 23 43 23 23 23 25 26
6720,67 47 49 15 16 50 48 68
4180,61 23 23 25 25 15 16 26 24 24
1665,43 23 75 55 23 43 44
1157,7 8 24 24 24 24 44
7542,77 79 55 56 82 54 42 24 24
2013,67 27 28 14 22 20 68
542,7 47 69 70 24
2537,29 81 55 23 25 26
6697,23 23 53 55 23 23 25 15 16 26
6803,55 23 23 23 25 26
5091,53 55 23 25 25 26
7345,53 54 24 24 24 24 62
3971,23 25 15 25 15 16 50 48 38
7427,63 19 21 13 17 18 16 26 44
5661,131 132 134 130
4665,23 24 68 78 68
7275,57 25 15 25 15 16
4350,71 72 16 26 24 24
3846,23 23 61 23 23 25 15 16 26
5654,53 55 23 53 55 23 129 133 134
7669,23 23 41 43 23 23 25 15 16 26
4264,43 23 23 61 23 25 25 15 16 26
5391,43 23 53 55 23 43 44
4712,43 23 23 53 55 23 25 15 16
753,43 23 41 53 54
1633,15 25 25 25 25 15 25 26
1070,29 81 55 23 23 24
6816,53 55 23 43 23 7 107 108
5787,131 25 26 16 26 132
2203,43 43 23 25 15 16
6048,23 61 23 61 7 47 49 50
2678,43 23 23 61 23 61 23 23 24
3004,23 43 23 51 25 26 26 24
6196,13 91 93 95 96 92 38
5183,43 23 65 25 26 26 52
7176,23 25 25 25 15 16 50 48 38
5469,43 23 65 25 26 26 44
6651,67 109 77 67 77 67 19 20
7449,43 23 23 61 23 69 25 26
3720,23 7 107 47 49 15 16 26
4528,49 15 16 26 24 24 24 56 80
2168,41 43 23 43 23 25 26
1798,43 23 53 55 23 41 42
5457,43 23 53 55 23 23 43 44
7168,7 47 69 70 62
7422,61 23 25 15 16 26 24 24
7767,51 25 15 25 26
3619,25 15 71 25 15 25 15 16 26
1971,23 23 43 23 23 25 26
2684,43 23 23 61 23 61 23 25 26
6732,1 85 91 93 95 97 11 29 30 12
5372,131 25 26 16 26 52
2622,43 23 41 53 55 23 25 26
7437,23 23 43 23 23 24 44
3712,23 23 7 107 47 49 50
2359,15 16 26 44 24
3013,23 23 43 25 15 16
6220,13 91 93 95 96 92 68
4004,23 23 43 23 23 24 24
3902,23 23 23 51 25 26 26 24
2617,15 16 26 44 44
127,15 16 26 44 42
5683,43 23 53 55 23 39 40
3301,9 11 29 30 12 16 50 48
5507,29 31 11 29 31 33 35 36 32
5894,15 25 15 73 25 15 16 26
6799,25 15 16 26 24 62 24 24
5594,43 23 41 43 23 65 25 26 26 24 24
4094,23 25 25 25 15 25 15 16
6965,15 16 26 44 62
2702,15 16 26 52 24 24 24 24 24
800,43 23 7 47 49 15 16 26 52
2061,13 91 93 95 96 94 92
4095,25 25 25 15 25 15 16
7702,23 23 61 23 61 7 47 49 50
2906,43 23 25 25 26
1706,67 19 21 22 20 68
1825,29 81 55 23 43 23 25 26
2391,43 23 7 47 49 15 16 26 44
3217,13 91 93 95 96 94 98
7150,15 73 25 15 16 50 48 108 8
6302,25 15 27 29 31 35 36
5910,43 23 41 53 55 23 23 24
5046,43 23 23 25 15 25 15 16 26 24 62
5408,131 25 26 16 26 44
2114,15 25 15 25 26 74
616,15 25 15 25 26 72
389,43 23 7 47 49 15 16 26 24
660,29 30 10
62,29 30 12
4455,15 16 26 24 24 24 56 80
1593,29 30 16
3396,43 23 43 23 7 47 49 15 16 26 24 24
1899,43 23 7 47 49 15 16 26 16
3130,29 30 18
3693,7 107 108 8
4339,61 23 43 23 25 15 16
5454,131 25 26 16 26 24
7329,23 25 15 25 15 16 50 48 68
3484,43 23 7 47 49 15 25 15 16 26
7158,43 23 61 7 47 49 15 16 26 24
987,23 23 51 25 26 16 26 24 24
3193,29 30 28
6066,43 23 61 23 51 25 26 16
2527,95 96 92
1397,95 96 94
3464,67 23 61 23 51 25 26 16
7282,29 30 32
3819,43 23 23 61 23 23 25 15 16
3082,61 53 55 23 25 15 16
4902,53 55 23 43 23 23 25 15 16 50 48
3798,43 23 25 25 15 16 50 48 108 8
4150,23 23 25 25 26 26 24 24
5483,15 11 29 31 33 35 36 32
4321,15 25 15 25 26 52
6232,25 25 15 25 15 16 50 48 68 78
6469,7 107 108 64
343,23 41 43 23 23 25 15 16
3163,7 9 11 29 31 29 30 12
4391,45 46 118 24 24
6948,95 96 114
5243,75 76 40 24 62
7062,15 17 137 11 125 126 12
6715,25 15 25 15 15 16 26 24 24
937,25 15 25 59 60 26
1288,25 25 15 16 26 52 24 24
1993,25 15 25 26 26 24
4816,75 76 40 24 56
1378,75 55 23 25 15 16
3834,51 25 26 26 24 62 24
2428,5 35 36 32
2707,41 53 55 23 43 23 23 24
99,5 35 36 34
573,15 25 15 25 26 16
1198,15 25 25 25 25 15 16 26
4738,15 25 26 72 16 26 24 24
375,5 35 36 6
2713,41 43 23 23 25 15 16 50 48
4484,23 51 25 26 16 26 24 62
986,15 25 15 25 26 26
4239,25 25 15 16 26 52 24 44
1279,23 41 53 55 23 23 25 15 16
495,41 53 55 23 7 47 49 50
7520,43 23 7 47 49 59 60 26
3982,23 43 23 23 61 23 25 26
2188,75 76 40 24 24
2517,23 51 25 26 16 26 24 44
3642,15 11 29 30 12 18 14
3809,61 23 7 47 69 70 24
2092,53 55 23 43 23 25 15 16 26 24
3036,23 23 25 15 25 26 74
5364,25 15 29 30 12
2634,25 25 26 26 44
2556,91 95 97 11 29 30 12
2901,25 25 26 26 52
4803,53 55 23 25 15 73 25 15 16 26
610,23 51 25 26 16 26 24 24
7256,43 43 23 51 25 26 26
7946,23 23 23 51 25 26 26 44
6875,43 23 23 53 55 23 41 42 24
247,23 23 23 24
4183,23 43 25 15 16 26
7672,15 25 15 16 26 44 42 24 24
1962,57 59 60 16
3730,7 107 47 69 70 24
4032,9 11 29 31 33 35 36 34 32
4254,23 24 24 44 42 24
4026,43 51 25 15 16 26
1906,53 55 23 41 43 25 26
2091,41 53 55 23 43 23 25 26
305,23 23 24 44
2155,43 25 15 16 26 24 44
